id,name_en,birth_date,source,dm_element_wood,dm_element_fire,dm_element_earth,dm_element_metal,dm_element_water,dm_yang,season_spring,season_summer,season_autumn,season_winter,fe_wood,fe_fire,fe_earth,fe_metal,fe_water,strength,tg_比肩,tg_劫财,tg_食神,tg_伤官,tg_偏财,tg_正财,tg_偏官,tg_正官,tg_偏印,tg_正印,tg_entropy,dominant_比肩,dominant_劫财,dominant_食神,dominant_伤官,dominant_偏财,dominant_正财,dominant_偏官,dominant_正官,dominant_偏印,dominant_正印,sc_甲己,sc_乙庚,sc_丙辛,sc_丁壬,sc_戊癸,bc6_子丑,bc6_寅亥,bc6_卯戌,bc6_辰酉,bc6_巳申,bc6_午未,bc3_water,bc3_fire,bc3_metal,bc3_wood,clash_子午,clash_丑未,clash_寅申,clash_卯酉,clash_辰戌,clash_巳亥,star_tianyi,star_wenchang,star_yima,has_birth_time,occupation_first
Q390870,Agata Buzek,1976-09-20,wikipedia,1,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,1,1,0,1,1,0,0,1,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q457365,Anabela,1976-09-22,wikipedia,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0,1,1,1,1,1,1,0,0,0,0,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,演员
Q2803741,Katarina Čas,1976-09-23,wikipedia,0,0,1,0,0,1,0,0,1,0,1,2,2,1,0,1,1,0,0,1,0,0,1,0,1,1,2.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q16211543,Jim Iyke,1976-09-25,wikipedia,0,0,0,1,0,1,0,0,1,0,0,2,2,2,0,3,0,1,0,0,0,0,1,1,2,0,1.9219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q5354239,Pierre Ngo,1976-09-26,wikipedia,0,0,0,1,0,0,0,0,1,0,0,3,1,2,0,3,1,0,0,0,0,0,1,2,0,1,1.9219,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,演员
Q3508501,Monika Absolonová,1976-09-27,wikipedia,0,0,0,0,1,1,0,0,1,0,0,3,1,1,1,2,0,0,0,0,1,2,1,0,0,1,1.9219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q7476096,Habiburrahman El Shirazy,1976-09-30,wikipedia,1,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,1,1,0,1,2,0,0,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,作家
Q469901,Diana Haddad,1976-10-01,wikipedia,0,1,0,0,0,1,0,0,1,0,0,3,2,1,0,1,1,1,2,0,0,1,0,0,0,0,1.9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,演员
Q217115,Ramzan Kadyrov,1976-10-05,wikipedia,0,0,0,1,0,1,0,0,1,0,1,2,1,2,0,3,0,1,0,0,1,0,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q3446323,Royston Tan,1976-10-05,wikipedia,0,0,0,1,0,1,0,0,1,0,1,2,1,2,0,3,0,1,0,0,1,0,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q465248,Barbie Hsu,1976-10-06,wikipedia,0,0,0,1,0,0,0,0,1,0,1,2,1,2,0,3,1,0,0,0,1,0,1,1,0,1,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,作家
Q6370968,Karina Bacchi,1976-10-08,wikipedia,0,0,0,0,1,0,0,0,1,0,0,2,3,0,1,0,0,0,0,0,0,2,0,3,0,0,0.971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,企业家
Q260922,Carolina Tejera,1976-10-14,wikipedia,0,0,1,0,0,0,0,0,1,0,0,1,4,0,1,3,0,3,0,0,0,1,0,0,0,1,1.371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,演员
Q717432,Chang Chen,1976-10-14,wikipedia,0,0,1,0,0,0,0,0,1,0,0,1,4,0,1,3,0,3,0,0,0,1,0,0,0,1,1.371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,演员
Q461099,Minh Tuyết,1976-10-15,wikipedia,0,0,0,1,0,1,0,0,1,0,0,1,3,1,1,3,0,0,0,1,0,0,1,0,3,0,1.371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,音乐家
Q710060,Huang Chih-hsiung,1976-10-16,wikipedia,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,3,0,0,0,0,0,0,0,1,1,3,1.371,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,政治家
Q4478696,Alexander Ustyugov,1976-10-17,wikipedia,0,0,0,0,1,1,0,0,1,0,1,1,3,0,1,0,0,0,1,0,1,0,3,0,0,0,1.371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,演员
Q507322,Andrew Scott,1976-10-21,wikipedia,0,1,0,0,0,1,0,0,1,0,0,3,3,0,0,1,1,1,3,0,0,0,0,0,0,0,1.371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,演员
Q192682,Ryan Reynolds,1976-10-23,wikipedia,0,0,1,0,0,1,0,0,1,0,0,1,4,1,0,3,3,0,1,0,0,0,0,0,1,0,1.371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,演员
Q262665,Mallika Sherawat,1976-10-24,wikipedia,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,3,0,3,1,0,0,0,0,0,0,1,1.371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,演员
Q17182285,Hugo Barra,1976-10-28,wikipedia,0,0,0,0,1,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,1,1,3,0,0,1.371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,科学家
Q12635861,Luka Peroš,1976-10-28,wikipedia,0,0,0,0,1,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,1,1,3,0,0,1.371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,演员
Q16125107,Adah Almutairi,1976-11-01,wikipedia,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,2,0,3,0,0,0,0,0,0,0.971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,科学家
Q1165283,Danzel,1976-11-09,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,3,0,1,2,0,0,0,1,2,1,0,0,0,1,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,音乐家
Q7818851,Tomi Lotta,1976-11-10,wikipedia,0,1,0,0,0,1,0,0,0,1,1,2,2,0,1,1,1,0,1,1,0,0,1,0,1,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,运动员
Q456468,Bea Palya,1976-11-11,wikipedia,0,1,0,0,0,0,0,0,0,1,1,2,2,0,1,1,0,1,1,1,0,0,0,1,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,音乐家
Q5553194,Marco Zunino,1976-11-12,wikipedia,0,0,1,0,0,1,0,0,0,1,0,1,4,0,1,1,2,1,0,0,1,0,0,0,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q10828712,Trương Ngọc Ánh,1976-11-12,wikipedia,0,0,1,0,0,1,0,0,0,1,0,1,4,0,1,1,2,1,0,0,1,0,0,0,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q4563211,Eliseu dos Santos,1976-11-15,wikipedia,0,0,0,1,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,1,0,0,0,1,2,1,1.9219,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,运动员
Q1768256,Miguel Syjuco,1976-11-17,wikipedia,0,0,0,0,1,0,0,0,0,1,0,1,2,1,2,3,0,1,0,0,0,1,1,1,1,0,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,作家
Q105823,Shagrath,1976-11-18,wikipedia,1,0,0,0,0,1,0,0,0,1,1,1,3,0,1,2,0,0,1,0,2,1,0,0,1,0,1.9219,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,音乐家
Q818083,Benny Vansteelant,1976-11-19,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,0,2,3,0,0,0,1,1,1,0,0,0,2,1.9219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,运动员
Q4442477,Nebojša Stefanović,1976-11-20,wikipedia,0,1,0,0,0,1,0,0,0,1,0,2,2,0,2,0,1,0,1,1,0,0,1,1,0,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,政治家
Q25378,Ville Valo,1976-11-22,wikipedia,0,0,1,0,0,1,0,0,0,1,1,1,3,0,1,1,1,1,0,0,1,0,1,0,1,0,2.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q298437,Anna Easteden,1976-11-29,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,1,0,0,1,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,演员
Q20652650,Inés Santé Riveira,1976-11-29,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,1,0,0,1,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,科学家
Q6856528,Đan Trường,1976-11-29,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,1,0,0,1,2.3219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,演员
Q328618,Dean O'Gorman,1976-12-01,wikipedia,0,1,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,1,1,1,0,0,0,2,0,0,1.9219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q649736,Alicia Machado,1976-12-06,wikipedia,0,0,0,0,1,1,0,0,0,1,0,1,3,0,2,2,1,0,0,0,1,0,2,1,0,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q3186451,José María Núñez Piossek,1976-12-06,wikipedia,0,0,0,0,1,1,0,0,0,1,0,1,3,0,2,2,1,0,0,0,1,0,2,1,0,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,企业家
Q123471,Paolo Meneguzzi,1976-12-06,wikipedia,0,0,0,0,1,1,0,0,0,1,0,1,3,0,2,2,1,0,0,0,1,0,2,1,0,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q3752725,Martina Klein,1976-12-07,wikipedia,0,0,0,0,1,0,0,0,0,1,0,2,1,1,2,3,1,0,0,0,0,2,0,1,0,1,1.9219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q642477,Booba,1976-12-09,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,1,1,0,2.3219,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,音乐家
Q5931126,Jimena Lindo,1976-12-09,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,1,1,0,2.3219,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q4412493,Natalija Verboten,1976-12-12,wikipedia,0,0,1,0,0,1,0,0,0,1,0,1,3,1,1,1,2,0,1,0,0,1,0,0,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,演员
Q355137,Mihai Trăistariu,1976-12-16,wikipedia,0,0,0,0,1,1,0,0,0,1,1,1,1,1,2,3,0,1,1,0,1,0,1,0,1,0,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,音乐家
Q3991315,Tiki Taane,1976-12-17,wikipedia,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,3,1,0,1,0,0,1,0,1,0,1,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,音乐家
Q24717996,Amjad Sabri,1976-12-23,wikipedia,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,1,0,1,1,1,1,0,0,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,音乐家
Q922238,Sevara Nazarkhan,1976-12-23,wikipedia,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,1,0,1,1,1,1,0,0,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,音乐家
Q1356330,Michal Hvorecký,1976-12-29,wikipedia,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,3,1,0,0,1,0,1,0,1,1,0,2.3219,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,作家
Q282782,Ceza,1976-12-31,wikipedia,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,1,0,2,0,1,0,1,1,0,0,0,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,音乐家
Q706232,Jerry Yan,1977-01-01,wikipedia,0,0,1,0,0,1,0,0,0,1,0,2,2,1,1,1,1,0,1,0,0,1,0,0,1,1,2.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,演员
Q228512,Mayumi Iizuka,1977-01-03,wikipedia,0,0,0,1,0,1,0,0,0,1,0,1,1,3,1,1,2,0,0,1,0,0,1,0,1,0,1.9219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q11697099,Ervin Katona,1977-01-05,wikipedia,0,0,0,0,1,1,0,0,0,1,0,1,2,1,2,3,0,1,0,0,1,0,2,0,1,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,运动员
Q332645,Francesco Coco,1977-01-08,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,2,1,1,0,0,0,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,企业家
Q6837191,Michelle O'Neill,1977-01-10,wikipedia,0,1,0,0,0,0,0,0,0,1,1,2,2,1,0,1,0,1,1,1,1,0,0,0,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q1956929,Piolo Pascual,1977-01-12,wikipedia,0,0,1,0,0,0,0,0,0,1,0,2,3,1,0,3,1,1,1,0,0,0,0,0,0,2,1.9219,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,演员
Q1269056,Juan Pablo Raba,1977-01-13,wikipedia,0,0,0,1,0,1,0,0,0,1,0,2,2,2,0,3,0,1,0,0,0,0,1,1,1,1,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q44467,Orlando Bloom,1977-01-13,wikipedia,0,0,0,1,0,1,0,0,0,1,0,2,2,2,0,3,0,1,0,0,0,0,1,1,1,1,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q451791,Giorgia Meloni,1977-01-15,wikipedia,0,0,0,0,1,1,0,0,0,1,0,1,2,2,1,1,0,0,0,0,1,0,1,1,1,1,2.3219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q10886337,Lawrence Ho,1977-01-16,wikipedia,0,0,0,0,1,0,0,0,0,1,0,1,2,2,1,1,0,0,0,0,0,1,1,1,2,0,1.9219,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,企业家
Q471215,Leigh Whannell,1977-01-17,wikipedia,1,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0,0,0,1,0,2,1,0,1,0,0,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,作家
Q3472882,Santiago Magill,1977-01-17,wikipedia,1,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0,0,0,1,0,2,1,0,1,0,0,1.9219,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,演员
Q69474,Nicole,1977-01-19,wikipedia,0,1,0,0,0,1,0,0,0,1,0,2,2,1,1,0,1,0,1,1,0,1,0,1,0,0,2.3219,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,演员
Q13570003,Kadri Simson,1977-01-22,wikipedia,0,0,1,0,0,0,0,0,0,1,1,1,3,1,0,3,1,1,1,0,0,0,1,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,政治家
Q6708744,Lyndon Rive,1977-01-22,wikipedia,0,0,1,0,0,0,0,0,0,1,1,1,3,1,0,3,1,1,1,0,0,0,1,0,0,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,企业家
Q927102,Johann Urb,1977-01-24,wikipedia,0,0,0,1,0,0,0,0,0,1,0,2,2,2,0,3,1,0,0,0,0,0,0,2,1,1,1.9219,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,演员
Q120342,Michelle Hunziker,1977-01-24,wikipedia,0,0,0,1,0,0,0,0,0,1,0,2,2,2,0,3,1,0,0,0,0,0,0,2,1,1,1.9219,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,演员
Q82680,Zhao Tao,1977-01-28,wikipedia,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,1,1,2,0,0,0,1.9219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,演员
Q669709,Martin Andresen,1977-02-02,wikipedia,0,0,0,1,0,1,0,0,0,1,1,1,2,2,0,3,0,1,0,0,1,0,1,0,1,1,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,企业家
Q34424,Shakira,1977-02-02,wikipedia,0,0,0,1,0,1,0,0,0,1,1,1,2,2,0,3,0,1,0,0,1,0,1,0,1,1,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,演员
Q937500,Mārtiņš Freimanis,1977-02-07,wikipedia,1,0,0,0,0,0,1,0,0,0,2,2,1,0,1,3,0,1,1,1,1,0,0,0,0,1,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,演员
Q7651607,Kali-Svala Björgvinsdóttir,1977-02-08,wikipedia,0,1,0,0,0,1,1,0,0,0,1,3,0,1,1,3,1,1,0,0,1,0,1,0,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,音乐家
Q16185485,Petr Fulín,1977-02-08,wikipedia,0,1,0,0,0,1,1,0,0,0,1,3,0,1,1,3,1,1,0,0,1,0,1,0,1,0,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,运动员
Q3944751,Alejandro Santo Domingo,1977-02-13,wikipedia,0,0,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,1,0,1,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,企业家
Q9094442,Virna Flores,1977-02-13,wikipedia,0,0,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,1,0,1,1,1,1,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,演员
Q8052410,Yeo Yann Yann,1977-02-20,wikipedia,0,0,1,0,0,1,1,0,0,0,1,2,1,1,1,1,0,0,1,0,1,0,1,0,1,1,2.3219,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,演员
Q231327,Kristina Šmigun-Vähi,1977-02-23,wikipedia,0,0,0,1,0,0,1,0,0,0,1,2,0,1,2,0,0,0,0,2,0,1,1,1,0,0,1.9219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,政治家
Q16217604,Juan Pablo Escobar Henao,1977-02-24,wikipedia,0,0,0,0,1,1,1,0,0,0,1,2,0,0,3,1,1,1,1,0,1,1,0,0,0,0,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,作家
Q108047434,James Wan,1977-02-27,wikipedia,1,0,0,0,0,0,1,0,0,0,3,2,0,0,1,3,1,1,1,1,0,0,0,0,0,1,2.3219,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,作家
Q311467,Ronan Keating,1977-03-03,wikipedia,0,0,1,0,0,0,1,0,0,0,1,2,2,0,1,1,1,0,0,0,0,1,0,1,1,1,2.3219,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,音乐家
Q29789884,Ivan Štefunko,1977-03-04,wikipedia,0,0,0,1,0,1,1,0,0,0,1,2,0,2,1,0,1,0,1,0,1,0,1,1,0,0,2.3219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,政治家
Q13217588,Bas Lansdorp,1977-03-05,wikipedia,0,0,0,1,0,0,1,0,0,0,1,2,0,2,1,0,1,0,0,1,0,1,1,1,0,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,企业家
Q447902,Daniel Alarcón,1977-03-05,wikipedia,0,0,0,1,0,0,1,0,0,0,1,2,0,2,1,0,1,0,0,1,0,1,1,1,0,0,2.3219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,作家
Q7685062,Tara Fela-Durotoye,1977-03-06,wikipedia,0,0,0,0,1,1,1,0,0,0,1,2,1,0,2,0,0,1,0,1,1,1,1,0,0,0,2.3219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,企业家
